"","CUST_ID","AREA_CODE","MINUTES_CURR_MONTH","MINUTES_PREV_MONTH","MINUTES_3MONTHS_AGO","CUST_MOS","LONGDIST_FLAG","CALLWAITING_FLAG","NUM_LINES","VOICEMAIL_FLAG","MOBILE_PLAN","CONVERGENT_BILLING","GENDER","INCOME","PHONE_PLAN","EDUCATION","TOT_MINUTES_USAGE","CHURNER"
"1335",1462,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"1336",1463,45987,600,5673,3456,13,0,1,1,1,0,"Yes","M","Low Income","International","Masters",9729,"yes"
"1337",136,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Primary",116,"yes"
"1338",1465,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1339",1466,21750,678,55,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",1331,"yes"
"1340",1467,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"yes"
"1341",1468,36785,97,56,5,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",158,"yes"
"1342",1469,45987,45,223,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",334,"yes"
"1343",159,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1344",1471,10040,100,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1345",1472,21750,5,7,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",87,"no"
"1346",1473,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"1347",1474,45987,999,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",1069,"no"
"1348",1475,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"yes"
"1349",1476,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1350",1477,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1351",1478,55166,5,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","PhD",605,"yes"
"1352",1479,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"yes"
"1353",1480,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1354",182,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1355",1482,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Bachelors",3344,"no"
"1356",1483,21750,500,2,1,23,0,0,1,0,0,"Yes","M","Medium Income","International","Post Primary",503,"yes"
"1357",1484,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1358",1485,36785,555,7654,8732,27,1,1,2,1,0,"Yes","F","High Income","Euro-Zone","PhD",16941,"yes"
"1359",1486,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"1360",205,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1361",1488,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1362",1489,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"1363",1490,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"yes"
"1364",1491,36785,97,5587,4693,8,0,0,1,0,1,"Yes","M","Low Income","Euro-Zone","PhD",10377,"yes"
"1365",1492,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"yes"
"1366",228,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Bachelors",116,"yes"
"1367",1494,10040,99,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1368",1495,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"1369",1496,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"1370",1497,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1371",1498,15563,10,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",1754,"yes"
"1372",1499,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1373",1500,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1374",1501,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"yes"
"1375",1502,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Masters",1172,"yes"
"1376",1503,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1377",251,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1378",1505,10040,999,1200,1145,3,1,1,2,1,1,"No","M","Medium Income","National","PhD",3344,"no"
"1379",1506,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"1380",1507,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1381",1508,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"1382",1509,45987,60,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",914,"yes"
"1383",21,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1384",1511,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1385",1512,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"1386",1513,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"1387",1514,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"1388",1515,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"1389",44,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Bachelors",116,"yes"
"1390",1517,10040,145,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1391",1518,21750,5,150,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",230,"no"
"1392",1519,36785,100,9,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",169,"yes"
"1393",1520,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1394",1521,15563,1004,4,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",1952,"no"
"1395",1522,10040,565,200,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1415,"yes"
"1396",1523,21750,333,130,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",607,"yes"
"1397",1524,55166,550,55,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1105,"no"
"1398",1525,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"1399",1526,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1400",67,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1401",1528,10040,999,900,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Bachelors",3044,"no"
"1402",1529,21750,5,55,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",61,"yes"
"1403",1530,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Masters",1031,"no"
"1404",1531,36785,55,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1177,"no"
"1405",1532,45987,600,366,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1364,"yes"
"1406",90,15563,53,9,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",91,"yes"
"1407",1534,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"1408",1535,21750,7543,16754,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",24895,"yes"
"1409",1536,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"1410",1601,45987,6000,4563,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",10961,"yes"
"1411",113,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1412",1603,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"1413",1604,21750,12000,8000,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",20598,"yes"
"1414",1605,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"1415",1606,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"1416",1607,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"1417",118,15563,500,800,944,26,1,1,3,1,1,"Yes","M","Low Income","International","PhD",2244,"yes"
"1418",1609,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"1419",1610,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"yes"
"1420",1611,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"1421",1612,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1422",1613,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"1423",1614,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"yes"
"1424",1615,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1425",1616,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"1426",1617,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Masters",1172,"no"
"1427",1618,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1428",274,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1429",1620,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","PhD",3344,"no"
"1430",1621,21750,5,2,1,23,0,0,1,0,0,"Yes","M","Medium Income","International","Post Primary",8,"yes"
"1431",1622,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1432",1623,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"1433",1624,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"1434",297,15563,53,9,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",91,"yes"
"1435",1626,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1436",1627,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"1437",1628,55166,1100,1000,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",2156,"no"
"1438",1629,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"1439",1630,45987,14000,15000,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",29066,"no"
"1440",320,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1441",1632,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1442",1633,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"1443",1634,36785,100,9000,60,10,1,0,2,1,1,"Yes","M","Medium Income","Euro-Zone","Primary",9160,"yes"
"1444",1635,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1445",1636,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"1446",1637,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1447",1638,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1448",1639,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"1449",1640,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"1450",1641,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1451",458,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1452",1643,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Masters",3344,"no"
"1453",1644,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"1454",1645,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1455",1646,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"1456",1647,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"1457",481,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1458",1649,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1459",1650,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"1460",1651,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"yes"
"1461",1652,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"yes"
"1462",1653,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"yes"
"1463",504,15563,53,9,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",91,"yes"
"1464",1655,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1465",1656,21750,5000,7000,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",264,"no"
"1466",1657,36785,100,190,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",350,"yes"
"1467",1658,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1468",1659,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"1469",1660,10040,5678,3457,2156,14,1,1,1,1,1,"No","M","Low Income","National","Masters",11291,"no"
"1470",1661,21750,333,122,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",599,"yes"
"1471",1662,55166,550,100,1453,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",2103,"yes"
"1472",1663,36785,398,2452,4789,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",7639,"yes"
"1473",1664,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1474",527,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1475",1666,10040,9456,14325,12456,3,1,1,2,1,1,"Yes","F","Medium Income","Euro-Zone","PhD",36237,"no"
"1476",1667,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"no"
"1477",1668,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1478",1669,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"yes"
"1479",1670,45987,600,5673,3456,13,0,1,1,1,0,"Yes","M","Low Income","International","Masters",9729,"yes"
"1480",532,15563,500,800,944,26,1,1,3,1,1,"Yes","M","Low Income","International","PhD",2244,"yes"
"1481",1672,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1482",1673,21750,678,55,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",1331,"yes"
"1483",1674,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"yes"
"1484",1675,36785,97,56,5,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",158,"yes"
"1485",1676,45987,45,223,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",334,"yes"
"1486",550,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1487",1678,10040,100,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1488",1679,21750,5,7,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",87,"no"
"1489",1680,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"1490",1681,45987,999,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",1069,"no"
"1491",1682,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"yes"
"1492",1683,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1493",1684,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1494",1685,55166,5,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","PhD",605,"no"
"1495",1686,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"1496",1687,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1497",573,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1498",1689,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Bachelors",3344,"no"
"1499",1690,21750,500,2,1,23,0,0,1,0,0,"Yes","M","Medium Income","International","Post Primary",503,"yes"
"1500",1691,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1501",1692,36785,555,7654,8732,27,1,1,2,1,0,"Yes","F","High Income","Euro-Zone","PhD",16941,"yes"
"1502",1693,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"1503",642,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1504",1695,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1505",1696,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"1506",1697,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"1507",1698,36785,97,5587,4693,8,0,0,1,0,1,"Yes","M","Low Income","Euro-Zone","PhD",10377,"yes"
"1508",1699,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"1509",665,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1510",1701,10040,99,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1511",1702,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"1512",1703,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"1513",1704,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1514",1705,15563,10,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",1754,"yes"
"1515",1706,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1516",1707,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1517",1708,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"1518",1709,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Masters",1172,"no"
"1519",1710,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1520",688,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1521",1712,10040,999,1200,1145,3,1,1,2,1,1,"No","M","Medium Income","National","PhD",3344,"no"
"1522",1713,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"1523",1714,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1524",1715,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"1525",1716,45987,60,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",914,"yes"
"1526",711,15563,53,9,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",91,"yes"
"1527",1718,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"1528",1719,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"1529",1720,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"1530",1721,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
